City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
527,Ewa Beach,US,2021-10-01 18:37:28,21.3156,-158.0072,81.01,64,1,3.0,clear sky
528,Svobodnyy,RU,2021-10-01 18:37:28,51.4,128.1333,32.86,70,3,5.12,clear sky
529,Narsingdi,BD,2021-10-01 18:37:28,23.9208,90.7181,86.02,78,50,0.49,scattered clouds
530,Ayagoz,KZ,2021-10-01 18:37:29,47.9714,80.4392,36.37,62,94,4.5,overcast clouds
531,Houma,US,2021-10-01 18:35:23,29.5958,-90.7195,87.8,75,99,10.76,overcast clouds
532,Ilulissat,GL,2021-10-01 18:37:29,69.2167,-51.1,30.22,69,75,3.44,broken clouds
533,Green River,US,2021-10-01 18:37:30,41.5286,-109.4662,64.18,39,0,3.0,clear sky
534,Avera,US,2021-10-01 18:37:30,33.194,-82.5271,87.31,42,77,3.76,broken clouds
535,Ormara,PK,2021-10-01 18:37:30,25.2088,64.6357,81.95,85,98,27.89,heavy intensity rain
536,Zuenoula,CI,2021-10-01 18:37:31,7.4292,-6.0431,75.11,88,41,3.38,scattered clouds
537,Brest,BY,2021-10-01 18:37:31,52.1,23.7,50.25,75,100,7.52,overcast clouds
538,Amazar,RU,2021-10-01 18:37:32,53.858,120.875,28.04,73,27,1.12,scattered clouds
539,Kaeo,NZ,2021-10-01 18:37:32,-35.1,173.7833,44.33,92,10,2.51,clear sky
540,Mehamn,NO,2021-10-01 18:37:32,71.0357,27.8492,48.38,66,40,18.41,scattered clouds
541,Kaltan,RU,2021-10-01 18:37:33,53.5347,87.2457,37.49,97,100,9.1,overcast clouds
542,Gao,ML,2021-10-01 18:37:33,16.6362,1.637,95.13,10,8,9.13,clear sky
543,Bonga,ET,2021-10-01 18:37:34,7.2833,36.2333,59.95,98,100,1.3,light rain
544,Nurota,UZ,2021-10-01 18:37:34,40.5614,65.6886,51.89,35,100,16.67,overcast clouds
545,Ozinki,RU,2021-10-01 18:37:34,51.1786,49.6769,50.81,56,95,4.7,overcast clouds
546,Netivot,IL,2021-10-01 18:37:35,31.4222,34.5886,76.62,73,0,8.75,clear sky
547,Aklavik,CA,2021-10-01 18:37:35,68.2191,-135.0107,34.63,96,100,3.0,overcast clouds
548,Samana,DO,2021-10-01 18:37:35,19.2056,-69.3369,93.42,59,40,6.91,scattered clouds
549,Senanga,ZM,2021-10-01 18:37:36,-16.1167,23.2667,76.14,40,52,5.01,broken clouds
550,Bria,CF,2021-10-01 18:37:36,6.5423,21.9863,70.99,94,100,2.53,moderate rain
551,Nivala,FI,2021-10-01 18:37:36,63.9167,24.9667,46.69,90,100,9.93,overcast clouds
552,Lasa,IT,2021-10-01 18:37:37,46.6166,10.7002,60.71,92,75,3.22,broken clouds
553,Flin Flon,CA,2021-10-01 18:37:37,54.7682,-101.865,66.04,39,20,6.91,smoke
554,Korla,CN,2021-10-01 18:37:38,41.7597,86.1469,69.31,26,46,14.2,scattered clouds
555,Kautokeino,NO,2021-10-01 18:37:38,69.0125,23.0412,41.14,97,100,20.2,overcast clouds
556,Gondar,ET,2021-10-01 18:37:38,12.6,37.4667,57.4,87,99,4.74,overcast clouds
557,Alice Springs,AU,2021-10-01 18:36:04,-23.7,133.8833,60.35,29,3,0.0,clear sky
558,San Giovanni Rotondo,IT,2021-10-01 18:37:39,41.7049,15.7191,64.02,60,0,5.75,clear sky
559,Naberera,TZ,2021-10-01 18:37:39,-4.2,36.9333,63.61,71,53,13.56,broken clouds
560,Ajaccio,FR,2021-10-01 18:37:39,42.0,8.9167,68.49,68,75,3.44,broken clouds
561,Puerto Leguizamo,CO,2021-10-01 18:37:40,-0.1934,-74.7819,93.63,40,51,2.71,broken clouds
562,El Rosal,CO,2021-10-01 18:37:40,4.8531,-74.26,58.95,81,100,4.63,overcast clouds
563,Chicama,PE,2021-10-01 18:37:41,-7.8447,-79.1469,63.14,59,15,10.63,few clouds
564,Salinopolis,BR,2021-10-01 18:37:41,-0.6136,-47.3561,84.31,65,37,9.75,scattered clouds
565,Labytnangi,RU,2021-10-01 18:37:41,66.6572,66.4183,32.27,80,99,4.61,overcast clouds
566,Iisalmi,FI,2021-10-01 18:37:42,63.5592,27.1907,46.42,89,100,7.2,overcast clouds
567,Moree,AU,2021-10-01 18:37:42,-29.4667,149.85,55.42,82,40,5.75,scattered clouds
568,Sosua,DO,2021-10-01 18:37:42,19.7667,-70.5167,93.18,74,20,17.27,few clouds
569,Syriam,MM,2021-10-01 18:37:43,16.7722,96.2378,78.91,94,75,3.44,light rain
570,Urumqi,CN,2021-10-01 18:34:21,43.801,87.6005,45.55,71,0,4.47,clear sky
571,Loveland,US,2021-10-01 18:36:52,40.3978,-105.075,71.89,48,1,3.0,clear sky
572,Suphan Buri,TH,2021-10-01 18:37:43,14.4742,100.1222,78.33,90,100,5.08,light rain
573,Salinas,US,2021-10-01 18:37:44,36.6777,-121.6555,90.0,29,1,14.97,clear sky
574,Holbeach,GB,2021-10-01 18:37:44,52.804,0.0144,55.56,65,14,4.0,few clouds
575,Neepawa,CA,2021-10-01 18:35:59,50.2289,-99.4664,66.6,32,100,4.43,overcast clouds
576,Palembang,ID,2021-10-01 18:37:44,-2.9167,104.7458,74.05,94,100,1.77,overcast clouds
577,Mangan,IN,2021-10-01 18:36:35,27.5167,88.5333,72.72,91,78,2.91,broken clouds
578,Kjollefjord,NO,2021-10-01 18:37:45,70.9457,27.3465,48.25,66,40,18.41,scattered clouds
579,Fasa,IR,2021-10-01 18:34:55,28.9383,53.6482,74.44,22,0,4.61,clear sky
580,Walvis Bay,NA,2021-10-01 18:37:45,-22.9575,14.5053,58.15,77,0,14.97,clear sky
581,Bayir,TR,2021-10-01 18:37:46,37.2687,28.2167,64.92,49,0,2.19,clear sky
582,Quesnel,CA,2021-10-01 18:37:46,52.9999,-122.5029,52.3,54,1,9.22,clear sky
583,Klimovo,RU,2021-10-01 18:37:47,52.3805,32.1923,44.46,76,10,6.67,clear sky
584,Leshukonskoye,RU,2021-10-01 18:37:47,64.8989,45.7622,43.11,96,100,3.62,overcast clouds
585,Yangjiang,CN,2021-10-01 18:37:47,21.85,111.9667,78.75,84,12,1.72,light rain
586,Kostomuksha,RU,2021-10-01 18:37:48,64.571,30.5767,42.78,83,100,7.11,overcast clouds
587,Swan Hill,AU,2021-10-01 18:37:48,-35.3378,143.5544,52.74,97,85,8.52,overcast clouds
588,Cosenza,IT,2021-10-01 18:37:48,39.31,16.2502,68.92,80,7,3.56,clear sky
589,Oksbol,DK,2021-10-01 18:37:49,55.6268,8.2876,57.9,91,100,22.53,light rain
590,Cooma,AU,2021-10-01 18:37:49,-36.2333,149.1333,46.17,100,90,3.44,moderate rain
591,Middletown,US,2021-10-01 18:35:11,39.5151,-84.3983,80.65,42,1,6.91,clear sky
592,Mattru,SL,2021-10-01 18:37:49,7.6244,-11.8332,76.3,94,85,3.71,light rain
593,Olden,NO,2021-10-01 18:37:50,61.8364,6.8064,59.92,92,100,8.57,overcast clouds
594,Bud,US,2021-10-01 18:37:50,39.447,-86.1758,81.18,49,4,7.67,clear sky
595,Bafra,TR,2021-10-01 18:37:50,41.5678,35.9069,61.83,71,75,7.61,broken clouds
596,Tura,IN,2021-10-01 18:37:51,25.5198,90.2201,74.75,90,26,1.45,scattered clouds
597,Puerto Carreno,CO,2021-10-01 18:37:51,6.189,-67.4859,89.15,56,16,3.78,few clouds
598,Sambava,MG,2021-10-01 18:37:51,-14.2667,50.1667,71.2,85,52,8.93,broken clouds
599,Boca Do Acre,BR,2021-10-01 18:37:52,-8.7522,-67.3978,95.92,34,100,4.27,overcast clouds
600,Oistins,BB,2021-10-01 18:37:52,13.0667,-59.5333,89.69,66,40,19.57,scattered clouds
601,Maralal,KE,2021-10-01 18:37:52,1.0968,36.698,63.05,71,100,6.62,overcast clouds
602,Morehead,US,2021-10-01 18:37:53,37.2711,-87.1764,83.98,69,63,5.61,broken clouds
603,Vardo,NO,2021-10-01 18:37:53,70.3705,31.1107,46.6,66,75,16.11,broken clouds
604,Pandamatenga,BW,2021-10-01 18:37:53,-18.5278,25.627,79.5,28,0,9.84,clear sky
605,Ikalamavony,MG,2021-10-01 18:37:54,-21.15,46.5833,66.25,68,2,4.97,clear sky
606,Pangody,RU,2021-10-01 18:37:54,65.85,74.4859,31.08,91,94,14.29,overcast clouds
607,Yuanping,CN,2021-10-01 18:37:54,38.7153,112.7575,55.0,88,6,1.5,clear sky
608,Olafsvik,IS,2021-10-01 18:37:55,64.8945,-23.7142,43.72,92,100,27.29,overcast clouds
609,Aksu,CN,2021-10-01 18:37:55,41.1231,80.2644,67.73,21,27,4.36,scattered clouds
610,Omboue,GA,2021-10-01 18:37:55,-1.5746,9.2618,76.6,84,100,6.93,overcast clouds
611,Greensburg,US,2021-10-01 18:37:56,40.3015,-79.5389,71.69,65,1,1.99,clear sky
612,Jalu,LY,2021-10-01 18:37:56,29.0331,21.5482,78.8,38,0,8.97,clear sky
613,Kenora,CA,2021-10-01 18:37:56,49.8167,-94.4337,66.18,77,75,9.22,mist
614,Shimoda,JP,2021-10-01 18:37:57,34.6667,138.95,71.4,84,34,5.93,scattered clouds
615,Zhanakorgan,KZ,2021-10-01 18:37:57,43.9098,67.2495,46.0,40,9,10.69,clear sky
616,Joutseno,FI,2021-10-01 18:37:57,61.118,28.5076,46.78,86,98,7.96,overcast clouds
617,Calama,CL,2021-10-01 18:37:58,-22.4667,-68.9333,79.29,6,0,21.85,clear sky
618,Mangai,CD,2021-10-01 18:37:58,-4.05,19.5333,75.13,73,5,1.88,clear sky
619,Antalaha,MG,2021-10-01 18:37:44,-14.9003,50.2788,69.08,87,26,6.02,light rain
620,Maniitsoq,GL,2021-10-01 18:37:58,65.4167,-52.9,39.67,57,67,3.94,broken clouds
621,Nyrob,RU,2021-10-01 18:37:59,60.733,56.7202,35.42,81,100,2.73,overcast clouds
622,San Juan,AR,2021-10-01 18:37:59,-31.5375,-68.5364,75.76,18,0,3.31,clear sky
623,Harper,LR,2021-10-01 18:37:59,4.375,-7.7169,78.22,86,31,7.96,light rain
624,Watsa,CD,2021-10-01 18:38:00,3.0372,29.5355,65.39,96,100,3.15,overcast clouds
625,Wencheng,CN,2021-10-01 18:38:00,33.0559,113.7978,73.26,83,1,0.22,light rain
626,Creston,US,2021-10-01 18:38:01,41.0586,-94.3614,72.64,86,96,9.91,overcast clouds
627,Vostok,RU,2021-10-01 18:38:01,46.4856,135.8833,36.09,83,0,3.11,clear sky
628,Wangkui,CN,2021-10-01 18:38:01,46.8333,126.5,39.76,62,0,3.04,clear sky
629,Tacuarembo,UY,2021-10-01 18:38:02,-31.7333,-55.9833,70.5,60,2,11.81,clear sky
630,Talaya,RU,2021-10-01 18:38:02,61.3833,152.75,29.5,95,100,1.86,overcast clouds
631,Kelo,TD,2021-10-01 18:38:02,9.3086,15.8066,78.12,83,96,3.69,overcast clouds
632,Lianzhou,CN,2021-10-01 18:38:03,24.7811,112.3825,75.76,90,1,0.51,clear sky
633,La Rioja,ES,2021-10-01 18:38:03,42.25,-2.5,61.48,54,12,4.43,few clouds
634,Krasnoselkup,RU,2021-10-01 18:38:04,65.7,82.4667,32.83,98,100,7.11,overcast clouds
635,Hirson,FR,2021-10-01 18:38:04,49.9226,4.0826,58.32,95,100,14.27,light rain
636,Celendin,PE,2021-10-01 18:38:05,-6.8703,-78.1517,72.12,42,43,8.25,light rain
637,Oudtshoorn,ZA,2021-10-01 18:38:05,-33.5907,22.2014,53.96,85,93,6.64,light rain
638,Kaduy,RU,2021-10-01 18:38:05,59.2,37.15,41.04,86,78,3.42,broken clouds
639,Sergeyevka,KZ,2021-10-01 18:38:06,53.88,67.4158,33.46,76,83,7.83,broken clouds
640,Moundou,TD,2021-10-01 18:38:07,8.5667,16.0833,76.5,81,84,0.29,broken clouds
641,Finschhafen,PG,2021-10-01 18:38:07,-6.6024,147.8681,78.78,81,100,4.12,moderate rain
642,Genhe,CN,2021-10-01 18:38:07,50.7833,121.5167,28.13,99,75,0.27,broken clouds
643,Barabai,ID,2021-10-01 18:38:08,-2.5833,115.3833,73.22,99,99,2.37,moderate rain
644,Gidole,ET,2021-10-01 18:38:08,5.65,37.3667,62.73,66,91,2.04,overcast clouds
645,Alyangula,AU,2021-10-01 18:38:09,-13.8483,136.4192,73.27,94,100,3.44,overcast clouds
646,Seymchan,RU,2021-10-01 18:38:09,62.8833,152.4333,31.51,98,100,2.62,snow
647,Lingao,CN,2021-10-01 18:38:09,19.9103,109.6859,77.85,80,48,5.35,light rain
648,Dalbandin,PK,2021-10-01 18:38:10,28.8947,64.4101,82.38,46,100,8.12,overcast clouds
649,Warrnambool,AU,2021-10-01 18:38:10,-38.3833,142.4833,55.81,94,97,8.3,overcast clouds
650,Mahajanga,MG,2021-10-01 18:38:10,-15.7167,46.3167,75.22,78,20,2.3,few clouds
651,Puerto Quijarro,BO,2021-10-01 18:38:11,-17.7833,-57.7667,104.97,21,100,8.01,overcast clouds
652,Simao,CN,2021-10-01 18:38:11,22.7886,100.9748,63.59,98,86,1.95,overcast clouds
653,Karaman,TR,2021-10-01 18:38:11,37.0833,33.25,53.15,40,0,7.02,clear sky
654,Yamada,JP,2021-10-01 18:38:12,39.4667,141.95,60.82,89,100,18.54,overcast clouds
655,Buala,SB,2021-10-01 18:38:12,-8.145,159.5921,79.39,80,100,1.72,light rain
656,Athabasca,CA,2021-10-01 18:38:12,54.7169,-113.2854,58.82,26,0,14.32,clear sky
657,Beisfjord,NO,2021-10-01 18:38:13,68.3751,17.5988,51.85,85,50,8.95,scattered clouds
658,Moen,NO,2021-10-01 18:38:13,69.1304,18.6123,50.72,62,75,11.5,broken clouds
659,Linxia,CN,2021-10-01 18:38:14,35.6003,103.2064,57.83,59,3,3.94,clear sky
660,Lamesa,US,2021-10-01 18:38:14,32.7376,-101.951,69.06,76,100,6.67,overcast clouds
661,Palmer,US,2021-10-01 18:38:14,42.1584,-72.3287,67.32,52,12,1.01,few clouds
662,Nelson Bay,AU,2021-10-01 18:38:15,-32.7167,152.15,57.96,94,7,6.87,clear sky
663,Ngama,TD,2021-10-01 18:38:15,11.7833,17.1667,88.77,35,66,6.64,broken clouds
664,Port Macquarie,AU,2021-10-01 18:38:15,-31.4333,152.9167,53.89,87,4,4.76,clear sky
665,Sungaipenuh,ID,2021-10-01 18:38:16,-2.0833,101.3833,63.81,83,100,2.44,light rain
666,Jacqueville,CI,2021-10-01 18:38:16,5.2052,-4.4146,80.51,86,95,6.87,overcast clouds
667,Evensk,RU,2021-10-01 18:38:16,61.95,159.2333,31.05,94,100,10.02,light snow
668,Tautira,PF,2021-10-01 18:38:17,-17.7333,-149.15,80.62,77,23,18.72,light rain
669,Beitbridge,ZW,2021-10-01 18:38:17,-22.2167,30.0,75.02,48,8,9.75,clear sky
670,Khadyzhensk,RU,2021-10-01 18:38:17,44.4256,39.5319,45.36,90,74,2.77,broken clouds
671,Shelburne,CA,2021-10-01 18:38:18,44.0787,-80.2041,67.12,55,53,7.85,broken clouds
672,Palauig,PH,2021-10-01 18:38:18,15.435,119.9045,80.42,79,100,2.93,overcast clouds
673,Vigrestad,NO,2021-10-01 18:38:18,58.5667,5.7,57.0,75,78,17.13,broken clouds
674,Miraflores,MX,2021-10-01 18:38:19,19.2167,-98.8083,74.03,62,91,4.85,overcast clouds
675,Gulu,UG,2021-10-01 18:38:19,2.7746,32.299,63.48,97,100,4.45,overcast clouds
676,Buraydah,SA,2021-10-01 18:38:19,26.326,43.975,84.65,14,8,4.81,clear sky
677,Beloha,MG,2021-10-01 18:38:20,-25.1667,45.05,73.65,62,0,4.43,clear sky
678,Pringsewu,ID,2021-10-01 18:38:20,-5.3582,104.9744,74.46,95,100,3.56,overcast clouds
679,Belle Fourche,US,2021-10-01 18:38:21,44.6714,-103.8522,72.34,29,2,4.9,clear sky
680,Mitsamiouli,KM,2021-10-01 18:38:21,-11.3847,43.2844,75.49,88,40,6.91,scattered clouds
681,Ostrovnoy,RU,2021-10-01 18:38:07,68.0531,39.5131,44.2,86,100,5.97,overcast clouds
682,Karatuzskoye,RU,2021-10-01 18:38:21,53.6072,92.8667,37.02,82,93,11.56,overcast clouds
683,Somanda,TZ,2021-10-01 18:38:22,-3.3667,33.95,80.19,29,54,11.3,broken clouds
684,Nouna,BF,2021-10-01 18:38:22,12.7333,-3.8667,82.89,56,19,2.37,light rain
685,Laredo,US,2021-10-01 18:37:28,27.5064,-99.5075,87.8,70,1,10.36,clear sky
686,Taman,RU,2021-10-01 18:38:23,45.2117,36.7161,50.34,58,11,30.18,few clouds
687,Alihe,CN,2021-10-01 18:38:23,50.5667,123.7167,32.29,93,84,2.21,broken clouds
688,Winnemucca,US,2021-10-01 18:38:23,40.973,-117.7357,65.1,15,1,9.22,clear sky
689,Ketchikan,US,2021-10-01 18:38:23,55.3422,-131.6461,50.47,93,90,21.85,mist
